time	solvtemp2	totdisres	eR	e1	e2	e3	e4	e5	e6	e7	e8	e9	e10	e11	e12	e13	e14	e15	e16
196	295.293647	0	-469.64945	-371.497412	-215.244131	-485.61945	-410.088502	-311.389795	-186.966839	2078.00357	722.971552	-346.113379	-212.210505	289.94654	-307.308123	-288.432298	1549.89637	-214.113848	-176.601717
198	297.788552	0	-383.038131	-101.117808	-388.510203	-46.000397	-402.842208	-77.9841991	-355.424448	259.899195	-428.860334	126.022727	-439.756694	-0.903055074	-123.511069	131433.309	132.924112	2145.73367	-452.798133
200	296.053175	0	-372.707053	-102.328917	-384.099791	-138.50288	-335.14994	-157.181686	-409.041711	-207.738542	-318.346721	10.5265094	-356.772832	-127.981393	-487.630085	-291.588531	-483.688497	9.55791331	-442.467051
202	295.461741	0	-351.837712	-158.361376	-372.106138	-98.1534484	-438.924194	-89.1073406	-281.817213	2089.58525	39757.9629	-78.9528608	-296.442682	57.5228836	144.859735	1535.9109	-586.877705	120.148848	507.588978
204	296.300998	0	-422.337719	1008.19557	251.895103	1293747.86	278.581694	38407829.5	65605456.3	386520.996	358731.894	262874.902	31095.4755	19841.2371	-372.238163	3389.96234	72540.0764	-391.647719	15290.4534
206	295.748546	0	-515.719623	-429.471007	-214.032175	-424.733206	-403.022408	-504.809623	-364.891107	-336.219194	3875.05444	-171.432085	897.944035	-77.860623	-270.306292	-374.326054	1350.77884	321.902924	1076.03248
208	302.328263	0	-376.367681	-131.822548	-373.856994	25644.7037	-464.383967	-135.515522	247012.69	326.031125	-435.529603	-198.920051	-283.503353	6823.80693	10713.4019	9716276.13	-611.407674	-39.3471009	743.767872
210	296.033161	0	-344.625637	-310.93746	-238.246161	-309.259202	-360.992793	-304.902892	-233.610568	-275.690619	-187.881703	-336.145794	-345.712507	-299.613076	-277.558649	-453.197154	-403.336671	-313.935611	-227.370656
212	298.918038	0	-439.061352	126.78019	-225.738466	13533.2693	1211650.13	-428.151352	712976.74	1395.05568	4237530.87	282.573114	9060783.12	12833.1162	36416387.2	2784082.19	-430.152022	4496423.49	343345.787
214	302.511405	0	-321.307567	1.16580127	-291.167829	-49.4069678	-472.677562	30.6181325	-52.7427447	3836.25212	2415.02405	104.767693	830.691142	186.838815	-83.289445	-92.8224428	29384.8065	631.422793	621.138273
216	300.937696	0	-387.871784	-126.692465	-58.311721	-169.791705	-539.241779	-76.3077861	-252.993043	442.675418	-35.7958945	617.503679	320.439531	99.4146994	-32.6385983	400.955917	-163.213045	106.265132	-123.654124
218	298.599572	0	-423.360136	-423.360136	-370.393358	-291.350661	-346.780067	-358.968625	-355.006079	-287.281822	17.6603815	-294.116168	-133.653366	-193.793916	-314.189795	-355.259721	-181.905244	-254.967307	-115.62466
220	300.350557	0	-420.89296	-26.7471802	-290.058806	-355.008439	-377.188627	-409.98296	283.898501	-32.1061353	7077.35132	101.812416	3882.47508	195.621822	178.823638	7983.67988	188005.72	137.518419	-75.7388799
222	295.386355	0	-358.44243	-164.388517	-341.274872	-209.410598	-179.8054	-120.326132	-300.017449	2431.96375	-374.465269	-224.226012	-454.445246	-228.571416	-537.30243	-321.255634	-467.466899	309.266947	-240.717615
224	298.588933	0	-443.75288	-398.607378	-270.649145	-375.922207	-368.483701	-326.679839	-260.790116	-332.489103	-206.863932	-413.230909	-335.107226	-334.232261	-362.369562	-602.082881	731.330332	-281.403059	-147.018926
226	301.251883	0	-327.677268	-66.2490365	-333.867116	-106.158322	-450.436877	-105.271396	-371.186127	2594.17598	-398.542266	-141.740299	-457.834661	417.427574	-482.068204	-276.695099	-358.023442	78.2284735	-397.437008
228	291.506869	0	-335.593339	171.918198	-111.963305	-33.7711007	-358.602175	417686.942	-404.583337	835795.391	497688.212	1831.56558	135968.605	2066594.45	399.754354	-77.9790415	304768.641	6661.55662	1469.55624
230	300.239869	0	-426.256149	-169.801396	-460.829351	-102.671264	-404.145652	-188.943914	-495.246144	1370.60171	3101.59662	53303.6498	1789.74769	1005.51595	266.998793	484.549361	-507.225566	834.345462	-50.046773
232	301.526136	0	-392.38163	-119.159547	-271.200562	-90.6037386	-465.090878	-82.9027629	626.39768	8610.00945	-391.37755	-178.103673	-558.961632	3765621.84	-403.60924	-81.1532278	-527.492603	8.30342366	-307.25751
234	295.117385	0	-442.857243	-61.2660819	-442.182888	338.850473	-401.596859	133.9727	-511.847241	1018.98468	9382.87176	272700.769	1496673.68	7327.12989	1072052510.0	2878.90666	205.869435	7216.82578	516039.297
236	297.161247	0	-390.500336	2146.57487	741.574483	760.557006	1164.49297	15653.6641	-169.815822	20445.9149	-198.289534	23341.8644	-557.080338	12629.2307	-509.874421	-331.860733	-493.843099	451.924267	3901.84983
238	297.652904	0	-374.144121	-93.7499492	-315.511364	-107.239285	-453.909415	-104.902508	-339.584585	21.2470615	-413.525827	361.2835	-540.724123	106.7752	-499.290392	-247.373551	662.940061	168.857174	-382.341475
240	297.406245	0	-385.960816	-61.0365128	2734.41136	17.3183437	-359.429295	-223.395732	-454.950814	426.752305	2568.91624	160620.553	135152.912	1898.32823	47698.6972	3361.33851	289.325683	3177.30182	1431.03806
242	299.521622	0	-392.148854	-149.591095	-436.394434	22.749634	-469.454131	-116.64487	-435.228574	183.997676	-86.0939431	717.253502	-458.725478	48.5319479	-226.405671	-195.179186	-498.568808	-40.4388666	-461.908645
244	296.806344	0	-424.209433	-132.573852	3485.71074	-64.9986725	-462.944364	-126.2134	-193.023248	1093.6136	-444.863422	185.209083	-454.033408	860.142475	-153.420423	-253.809596	-471.974451	214.987931	-493.969435
246	293.837487	0	-433.127418	-382.723651	-336.258732	-366.509771	-443.283902	-422.217418	-392.338254	6.74454744	-118.797099	-312.246183	236.123828	-244.410795	-314.547054	1516.74546	-315.470615	-360.821223	-209.616923
